Datetime,Value,ID,Anomaly
2020-03-02 19:15,134.6521759,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 19:30,134.3472748,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 19:45,134.1376038,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 20:00,134.1597748,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 20:15,134.1597748,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 20:30,133.7961578,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 20:45,134.0020752,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 21:00,134.646759,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 21:15,134.4610596,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 21:30,134.300415,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 21:45,134.1675415,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 22:00,134.0537415,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 22:15,134.196701,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 22:30,134.5729065,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 22:45,134.1819305,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 23:00,134.2780151,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 23:15,134.1908264,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 23:30,134.4789124,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 23:45,134.3242035,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 0:00,134.2340393,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 0:15,134.4592133,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 0:30,134.7553253,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 0:45,134.3147125,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 1:00,134.6451416,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 1:15,134.6466827,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 1:30,134.460968,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 1:45,134.4391785,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 2:00,134.5984192,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 2:15,134.506897,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 2:30,135.304657,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 2:45,134.8239746,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 3:00,135.615921,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 3:15,135.0174255,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 3:30,135.393219,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 3:45,135.4161835,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 4:00,135.2859344,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 4:15,134.848465,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 4:30,134.5349579,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 4:45,134.9347229,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 5:00,135.8966675,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 5:15,135.5565033,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 5:30,135.873764,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 5:45,136.2496948,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 6:00,135.3574524,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 6:15,136.5665436,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 6:30,136.3752594,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 6:45,135.842514,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 7:00,136.2246704,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 7:15,137.1948395,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 7:30,136.3228149,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 7:45,136.7719269,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 8:00,137.0055237,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 8:15,136.3988495,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 8:30,136.5001221,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 8:45,136.5775909,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 9:00,136.5775909,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 9:15,136.5775909,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 9:30,136.5775909,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 9:45,136.5775909,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 10:00,136.6259155,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 10:15,136.9361115,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 10:30,136.6950836,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 10:45,136.6850433,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
