"Datetime","Value","ID","Anomaly"
2020-01-09 05:30:00,135.737991333008,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 05:45:00,135.835342407227,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 06:00:00,136.513397216797,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 06:15:00,136.335067749023,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 06:30:00,135.891311645508,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 06:45:00,136.855529785156,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 07:00:00,136.077285766602,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 07:15:00,136.957550048828,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 07:30:00,136.416885375977,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 07:45:00,136.869644165039,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 08:00:00,136.147491455078,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 08:15:00,136.883926391602,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 08:30:00,137.151473999023,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 08:45:00,136.936172485352,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 09:00:00,136.004898071289,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 09:15:00,136.613647460938,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 09:30:00,136.236679077148,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 09:45:00,136.293701171875,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 10:00:00,136.900634765625,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 10:15:00,136.49983215332,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
