Timestamp,Campus Energy Centre Feeder 60L56 Apparent Power
2021-04-01T05:00:00-07:00 Los_Angeles,10803.103515625kVA
2021-04-01T05:01:33-07:00 Los_Angeles,11009.47265625kVA
2021-04-01T05:02:33-07:00 Los_Angeles,10775.7734375kVA
2021-04-01T05:03:33-07:00 Los_Angeles,10868.390625kVA
2021-04-01T05:05:02-07:00 Los_Angeles,10800.642578125kVA
2021-04-01T05:06:02-07:00 Los_Angeles,10992.564453125kVA
2021-04-01T05:07:02-07:00 Los_Angeles,10916.2373046875kVA
2021-04-01T05:08:02-07:00 Los_Angeles,11180.90625kVA
2021-04-01T05:09:12-07:00 Los_Angeles,11296.85546875kVA
2021-04-01T05:10:12-07:00 Los_Angeles,11193.45703125kVA
2021-04-01T05:11:12-07:00 Los_Angeles,11095.1318359375kVA
2021-04-01T05:13:35-07:00 Los_Angeles,10971.91015625kVA
2021-04-01T05:14:35-07:00 Los_Angeles,11060.328125kVA
2021-04-01T05:15:00-07:00 Los_Angeles,11103.029296875kVA
2021-04-01T05:16:00-07:00 Los_Angeles,10978.5107421875kVA
2021-04-01T05:17:59-07:00 Los_Angeles,11065.4208984375kVA
2021-04-01T05:19:44-07:00 Los_Angeles,11144.7109375kVA
2021-04-01T05:27:03-07:00 Los_Angeles,11072.732421875kVA
2021-04-01T05:30:00-07:00 Los_Angeles,11105.19140625kVA
2021-04-01T05:31:14-07:00 Los_Angeles,11380.2978515625kVA
2021-04-01T05:32:14-07:00 Los_Angeles,11212.623046875kVA
2021-04-01T05:33:39-07:00 Los_Angeles,11388.1904296875kVA
2021-04-01T05:34:45-07:00 Los_Angeles,11292.94140625kVA
2021-04-01T05:36:32-07:00 Los_Angeles,11389.111328125kVA
2021-04-01T05:37:51-07:00 Los_Angeles,11226.9853515625kVA
2021-04-01T05:39:22-07:00 Los_Angeles,11332.455078125kVA
2021-04-01T05:40:54-07:00 Los_Angeles,11408.5283203125kVA
2021-04-01T05:42:00-07:00 Los_Angeles,11347.77734375kVA
2021-04-01T05:43:00-07:00 Los_Angeles,11443.0078125kVA
2021-04-01T05:44:00-07:00 Los_Angeles,11319.35546875kVA
2021-04-01T05:45:00-07:00 Los_Angeles,11401.203125kVA
2021-04-01T05:46:00-07:00 Los_Angeles,11333.18359375kVA
2021-04-01T05:47:00-07:00 Los_Angeles,11421.267578125kVA
2021-04-01T05:48:00-07:00 Los_Angeles,11501.5947265625kVA
2021-04-01T05:49:00-07:00 Los_Angeles,11355.451171875kVA
2021-04-01T05:51:07-07:00 Los_Angeles,11423.447265625kVA
2021-04-01T05:52:27-07:00 Los_Angeles,11492.9833984375kVA
2021-04-01T05:54:40-07:00 Los_Angeles,11556.6904296875kVA
2021-04-01T05:55:40-07:00 Los_Angeles,11476.7177734375kVA
2021-04-01T05:56:54-07:00 Los_Angeles,11547.693359375kVA
2021-04-01T05:57:54-07:00 Los_Angeles,11661.470703125kVA
2021-04-01T05:59:21-07:00 Los_Angeles,11559.951171875kVA
2021-04-01T06:00:00-07:00 Los_Angeles,11522.1767578125kVA
2021-04-01T06:01:00-07:00 Los_Angeles,11651.609375kVA
2021-04-01T06:02:00-07:00 Los_Angeles,11804.025390625kVA
2021-04-01T06:03:10-07:00 Los_Angeles,11748.646484375kVA
2021-04-01T06:04:17-07:00 Los_Angeles,11848.9453125kVA
2021-04-01T06:06:57-07:00 Los_Angeles,11912.841796875kVA
2021-04-01T06:08:05-07:00 Los_Angeles,11985.794921875kVA
2021-04-01T06:09:12-07:00 Los_Angeles,12052.5068359375kVA
2021-04-01T06:10:12-07:00 Los_Angeles,11911.94140625kVA
2021-04-01T06:11:57-07:00 Los_Angeles,11993.97265625kVA
2021-04-01T06:12:57-07:00 Los_Angeles,11895.6083984375kVA
2021-04-01T06:14:12-07:00 Los_Angeles,12023.4541015625kVA
2021-04-01T06:15:00-07:00 Los_Angeles,12066.37109375kVA
2021-04-01T06:16:00-07:00 Los_Angeles,11973.14453125kVA
2021-04-01T06:17:00-07:00 Los_Angeles,12033.771484375kVA
2021-04-01T06:19:11-07:00 Los_Angeles,11935.48828125kVA
2021-04-01T06:20:11-07:00 Los_Angeles,11999.5068359375kVA
2021-04-01T06:21:12-07:00 Los_Angeles,12106.185546875kVA
2021-04-01T06:22:22-07:00 Los_Angeles,11990.375kVA
2021-04-01T06:23:43-07:00 Los_Angeles,11907.2509765625kVA
2021-04-01T06:25:18-07:00 Los_Angeles,11972.685546875kVA
2021-04-01T06:27:04-07:00 Los_Angeles,11909.2890625kVA
2021-04-01T06:28:04-07:00 Los_Angeles,11990.04296875kVA
2021-04-01T06:29:05-07:00 Los_Angeles,12049.431640625kVA
2021-04-01T06:30:00-07:00 Los_Angeles,12086.1826171875kVA
2021-04-01T06:31:00-07:00 Los_Angeles,12181.68359375kVA
2021-04-01T06:33:42-07:00 Los_Angeles,12270.0390625kVA
2021-04-01T06:34:42-07:00 Los_Angeles,12179.896484375kVA
2021-04-01T06:36:10-07:00 Los_Angeles,12121.3876953125kVA
2021-04-01T06:37:29-07:00 Los_Angeles,12218.939453125kVA
2021-04-01T06:38:36-07:00 Los_Angeles,12305.814453125kVA
2021-04-01T06:40:37-07:00 Los_Angeles,12233.9619140625kVA
2021-04-01T06:42:12-07:00 Los_Angeles,12324.232421875kVA
2021-04-01T06:43:12-07:00 Los_Angeles,12225.1279296875kVA
2021-04-01T06:44:13-07:00 Los_Angeles,12154.78515625kVA
2021-04-01T06:45:00-07:00 Los_Angeles,12098.2255859375kVA
2021-04-01T06:47:47-07:00 Los_Angeles,12182.72265625kVA
2021-04-01T06:52:02-07:00 Los_Angeles,12275.7099609375kVA
2021-04-01T06:53:38-07:00 Los_Angeles,12188.3994140625kVA
2021-04-01T06:54:47-07:00 Los_Angeles,12336.92578125kVA
2021-04-01T06:55:47-07:00 Los_Angeles,12271.5390625kVA
2021-04-01T06:57:17-07:00 Los_Angeles,12328.0869140625kVA
2021-04-01T06:58:17-07:00 Los_Angeles,12416.40234375kVA
2021-04-01T07:00:00-07:00 Los_Angeles,12466.931640625kVA
2021-04-01T07:01:00-07:00 Los_Angeles,12553.49609375kVA
2021-04-01T07:02:00-07:00 Los_Angeles,12748.455078125kVA
2021-04-01T07:03:07-07:00 Los_Angeles,12689.75390625kVA
2021-04-01T07:04:07-07:00 Los_Angeles,12587.662109375kVA
2021-04-01T07:05:07-07:00 Los_Angeles,12745.921875kVA
2021-04-01T07:06:07-07:00 Los_Angeles,12848.3408203125kVA
2021-04-01T07:07:07-07:00 Los_Angeles,12926.0185546875kVA
2021-04-01T07:08:07-07:00 Los_Angeles,13006.865234375kVA
2021-04-01T07:10:29-07:00 Los_Angeles,13084.8486328125kVA
2021-04-01T07:12:02-07:00 Los_Angeles,13233.9345703125kVA
2021-04-01T07:13:02-07:00 Los_Angeles,13082.029296875kVA
2021-04-01T07:14:04-07:00 Los_Angeles,13142.365234375kVA
2021-04-01T07:30:00-07:00 Los_Angeles,13288.3203125kVA
2021-04-01T07:31:05-07:00 Los_Angeles,13357.8046875kVA
2021-04-01T07:32:06-07:00 Los_Angeles,13539.6708984375kVA
2021-04-01T07:33:33-07:00 Los_Angeles,13422.6064453125kVA
2021-04-01T07:34:33-07:00 Los_Angeles,13629.31640625kVA
2021-04-01T07:36:01-07:00 Los_Angeles,13568.84765625kVA
2021-04-01T07:37:01-07:00 Los_Angeles,13648.044921875kVA
2021-04-01T07:38:01-07:00 Los_Angeles,13554.6357421875kVA
2021-04-01T07:40:14-07:00 Los_Angeles,13622.9501953125kVA
2021-04-01T07:41:15-07:00 Los_Angeles,13514.9033203125kVA
2021-04-01T07:42:15-07:00 Los_Angeles,13598.783203125kVA
2021-04-01T07:43:15-07:00 Los_Angeles,13507.6318359375kVA
2021-04-01T07:44:15-07:00 Los_Angeles,13585.26171875kVA
2021-04-01T07:45:00-07:00 Los_Angeles,13537.484375kVA
2021-04-01T07:46:01-07:00 Los_Angeles,13643.470703125kVA
2021-04-01T07:47:02-07:00 Los_Angeles,13509.203125kVA
2021-04-01T07:48:02-07:00 Los_Angeles,13573.275390625kVA
2021-04-01T07:49:02-07:00 Los_Angeles,13638.421875kVA
2021-04-01T07:50:02-07:00 Los_Angeles,13583.1005859375kVA
2021-04-01T07:54:08-07:00 Los_Angeles,13773.818359375kVA
2021-04-01T07:55:16-07:00 Los_Angeles,13526.115234375kVA
2021-04-01T07:56:16-07:00 Los_Angeles,13632.755859375kVA
2021-04-01T07:57:20-07:00 Los_Angeles,13546.8193359375kVA
2021-04-01T07:58:20-07:00 Los_Angeles,13665.1640625kVA
2021-04-01T07:59:24-07:00 Los_Angeles,13598.98828125kVA
2021-04-01T08:00:00-07:00 Los_Angeles,13730.2001953125kVA
2021-04-01T08:01:00-07:00 Los_Angeles,13804.9453125kVA
2021-04-01T08:02:35-07:00 Los_Angeles,13903.693359375kVA
2021-04-01T08:03:44-07:00 Los_Angeles,13960.146484375kVA
2021-04-01T08:04:44-07:00 Los_Angeles,13811.537109375kVA
